ID,Area
111_7,3528
111_8,2806
111_9,3264
111_10,4176
111_11,2744
111_12,4032
111_13,1632
111_14,2088
111_15,2970
111_16,1020
111_17,3591
111_18,2601
111_19,2145
111_20,1824
111_21,2052
45_23,6930
45_24,10904
45_25,5512
93_28,3009
40_1,12054
40_2,11172
40_3,8750
40_4,8833
40_5,13442
40_6,10250
40_7,10736
40_8,8664
40_9,5076
40_10,5700
40_11,7623
40_12,10179
40_13,6298
40_14,6678
40_15,13923
40_16,3078
40_17,2340
40_18,8550
40_19,8330
26_1,12064
26_2,6042
26_3,8436
26_4,5548
26_5,9999
26_6,5848
26_7,10165
26_8,12305
26_9,3927
26_10,14036
26_11,5368
26_12,8228
26_13,3392
26_14,4968
26_15,4914
26_16,4100
26_17,3713
26_18,2000
26_19,8393
26_20,4324
26_21,2646
26_22,3036
26_23,5658
26_24,3822
26_25,3510
26_26,3456
26_27,6399
26_28,1700
26_29,5796
106_1,10115
106_2,7998
106_3,16274
106_4,11620
106_5,12276
106_6,13992
106_7,14014
106_8,14145
106_9,17550
106_10,12080
106_11,17170
106_12,8991
106_13,8774
106_14,17464
106_15,15300
106_16,13632
106_17,4588
106_18,5841
106_19,7954
106_20,8745
106_21,12600
106_22,11663
106_23,5936
83_1,3944
83_2,2695
83_3,3886
83_4,4819
83_5,4410
83_6,4288
83_7,3975
83_8,4950
83_9,3363
83_10,3306
83_11,2730
83_12,3538
83_13,2976
83_14,3740
83_15,4940
83_16,2030
83_17,1215
83_18,1824
83_19,1610
83_20,2288
103_1,18762
103_2,8217
103_3,17880
103_4,12075
103_5,12054
103_6,9408
103_7,5115
103_8,14000
103_9,9737
103_10,21082
103_11,15300
103_12,15142
103_13,11536
103_14,5822
103_15,15147
103_16,8500
103_17,11880
103_18,12282
103_19,9156
103_20,5698
103_21,3577
103_22,11448
103_23,2200
103_24,1440
103_25,8836
103_26,1479
60_1,8322
60_2,6588
60_3,8284
60_4,6324
60_5,5046
60_6,9548
60_7,10170
60_8,11214
60_9,7739
60_10,7296
60_11,5885
60_12,7232
60_13,2107
60_14,7840
60_15,3040
60_16,4160
60_17,3264
60_18,5760
60_19,3135
60_20,1344
115_1,5346
115_2,4416
115_3,5742
115_4,4536
115_5,4880
115_6,4092
115_7,6110
115_8,7200
115_9,6862
115_10,2808
115_11,4389
115_12,3726
115_13,2808
115_14,3185
115_15,2226
115_16,2728
115_17,2444
115_18,2842
115_19,2990
115_20,2205
115_21,3350
115_22,5175
115_23,9991
115_24,2419
102_1,10608
102_2,10665
102_3,11520
102_4,8536
102_5,11011
102_6,12104
102_7,10146
102_8,9594
102_9,7752
102_10,12276
102_11,8918
102_12,7696
102_13,3740
102_14,7623
102_15,1764
102_16,3417
102_17,3520
102_18,1085
102_19,2898
99_1,9796
99_2,11220
99_3,10379
99_4,9039
99_5,7992
99_6,9804
99_7,10710
99_8,7200
99_9,9711
99_10,5555
99_11,10000
99_12,9163
99_13,3906
99_14,8938
99_15,10396
99_16,14522
99_17,3249
99_18,6000
99_19,4620
99_20,2622
99_21,1375
99_22,2145
99_23,4757
99_24,2597
99_25,7912
99_26,3042
99_27,10062
84_1,1760
84_2,3905
84_3,4288
84_4,3136
84_5,3780
84_6,3712
84_7,3328
84_8,1760
84_9,2652
84_10,4224
84_11,1443
84_12,2365
84_13,3658
84_14,1978
84_15,4550
84_16,930
84_17,2900
84_18,2597
84_19,2915
84_20,782
84_21,2772
84_22,3283
84_23,1287
84_24,1175
84_25,1848
84_26,4092
84_27,2451
84_28,2240
84_29,1518
84_30,1558
84_31,2640
84_32,3630
51_1,9216
51_2,8636
51_3,6500
51_4,6300
51_5,11583
51_6,3120
51_7,11374
51_8,5698
51_9,8400
51_10,6045
51_11,3552
51_12,6565
51_13,8137
51_14,3420
51_15,7068
51_16,8383
51_17,5335
51_18,12626
51_19,3645
51_20,6880
51_21,7480
51_22,1700
51_23,10375
51_24,8370
51_25,11024
69_1,4648
69_2,4425
69_3,3195
69_4,5928
69_5,3685
69_6,3402
69_7,5040
69_8,2548
69_9,4355
69_10,5952
69_11,3286
69_12,2331
69_13,1886
69_14,2800
69_15,1914
69_16,3233
69_17,2728
69_18,2496
69_19,1276
96_1,9212
96_2,6750
96_3,9844
96_4,8019
96_5,7104
96_6,4872
96_7,8316
96_8,5800
96_9,9477
96_10,8281
96_11,7812
96_12,7107
96_13,5842
96_14,7770
96_15,8580
96_16,5900
96_17,1836
96_18,4158
96_19,6500
96_20,1935
96_21,4128
96_22,9360
96_23,1122
96_24,2001
96_25,2754
96_26,3120
96_27,4620
96_28,4697
96_29,11639
25_1,8640
25_2,4704
25_3,6068
25_4,6272
25_5,8550
25_6,7050
25_7,5488
25_8,9401
25_9,5467
25_10,7560
25_11,5238
25_12,6144
25_13,14356
25_14,8769
25_15,4118
25_16,3300
25_17,4180
25_18,1296
25_19,5700
25_20,2160
25_21,5805
25_22,12078
25_23,8624
25_24,5934
25_25,2556
25_26,3528
25_27,1189
25_28,6364
19_1,15198
19_2,4794
19_3,15124
19_4,18067
19_5,9090
19_6,4902
19_7,8400
19_8,6016
19_9,7392
19_10,14328
19_11,5215
19_12,6579
19_13,5148
19_14,4089
19_15,8083
19_16,7003
19_17,4814
19_18,3836
19_19,10744
19_20,7708
19_21,1488
19_22,5616
19_23,6450
19_24,7697
19_25,4488
19_26,7738
19_27,3045
19_28,3256
19_29,7700
19_30,7995
19_31,9744
6_1,80655
6_2,31512
6_3,67044
6_4,23940
6_5,50358
66_1,10087
66_2,8532
66_3,3956
66_4,9020
66_5,12008
66_6,8400
66_7,9546
66_8,9512
66_9,3300
66_10,5733
66_11,4218
66_12,7912
66_13,7038
66_14,4004
66_15,4930
66_16,6815
66_17,7260
66_18,15521
66_19,10944
66_20,6279
66_21,1472
66_22,4794
66_23,5103
66_24,3885
66_25,14385
66_26,10920
66_27,5415
89_1,2332
89_2,1833
89_3,4731
89_4,1036
89_5,4352
89_6,2968
89_7,2970
89_8,2156
89_9,2695
89_10,3640
89_11,3150
89_12,2322
89_13,2914
89_14,3465
89_15,3496
89_16,3591
89_17,3432
89_18,3200
89_19,2346
89_20,4524
89_21,1260
83_21,3127
83_22,2009
83_23,3080
83_24,2695
83_25,2401
83_26,3933
46_1,8487
46_2,8030
46_3,2067
46_4,9559
46_5,6460
46_6,10976
46_7,10857
46_8,14214
46_9,8056
46_10,6588
46_11,13786
46_12,9265
46_13,2565
46_14,7954
46_15,9216
46_16,5800
46_17,5920
46_18,5184
46_19,5724
46_20,9000
46_21,4440
46_22,1800
46_23,3654
46_24,4836
46_25,1595
46_26,5088
46_27,2220
46_28,2880
46_29,1215
48_1,3021
48_2,7680
48_3,10914
48_4,12513
48_5,5974
48_6,10622
48_7,9048
48_8,6882
48_9,9831
48_10,16224
48_11,5376
48_12,5871
48_13,5252
48_14,7296
48_15,3977
48_16,2730
48_17,2750
48_18,2178
48_19,2394
48_20,5564
