ID,Area
19_31,6664
6_1,80940
6_2,31155
6_3,68554
6_4,23970
66_1,3956
66_2,9020
66_3,8532
66_4,10087
66_5,8343
66_6,9344
66_7,9234
66_8,12008
66_9,3300
66_10,5612
66_11,4161
66_12,7917
66_13,6969
66_14,7448
66_15,3952
66_16,5040
66_17,6716
66_18,10962
66_19,10800
66_20,15792
66_21,5103
66_22,11004
66_23,1472
66_24,3852
66_25,14385
66_26,5936
66_27,5415
89_1,2332
89_2,4731
89_3,1786
89_4,4352
89_5,1036
89_6,3024
89_7,3150
89_8,3640
89_9,2322
89_10,2156
89_11,3355
89_12,2970
89_13,2806
89_14,2646
89_15,3591
89_16,3496
89_17,3432
89_18,3150
89_19,2340
89_20,4332
89_21,1188
89_22,1739
83_21,2288
83_22,3021
83_23,1960
83_24,3808
83_25,3025
83_26,3192
46_1,8308
46_2,7957
46_3,9480
46_4,6528
46_5,2067
46_6,10716
46_7,10864
46_8,8056
46_9,14214
46_10,6588
46_11,14640
46_12,9156
46_13,2552
46_14,8019
46_15,9025
46_16,5772
46_17,5800
46_18,5184
46_19,8910
46_20,5886
46_21,4440
46_22,1890
46_23,2952
46_24,3596
46_25,1566
46_26,5022
46_27,5621
46_28,2183
48_1,7560
48_2,2968
48_3,10812
48_4,12416
48_5,10622
48_6,5974
48_7,8625
48_8,5376
48_9,6882
48_10,9831
48_11,16224
48_12,5871
48_13,7296
48_14,5252
48_15,3977
48_16,2640
48_17,2730
48_18,2145
48_19,5880
48_20,2352
